handle	title	abstract
Kuroda2020-Epilepsy_and_COVID-19-Associations_and_important_considerations	Epilepsia y COVID-19: asociaciones y consideraciones importantes	La enfermedad de coronavirus 2019 (COVID-19), que inicialmente ocurrió en Wuhan, China a finales de 2019, se está extendiendo rápidamente. La epilepsia, una enfermedad caracterizada por una recurrencia espontánea de convulsiones no provocadas, es una afección crónica neurológica común. No se han notificado asociaciones entre epilepsia y COVID-19Aquí se debaten algunas consideraciones importantes para los pacientes epilépticos mediante la revisión de los hechos conocidos de COVID-19 y sugerencias de sociedades médicas asociadas a la epilepsia, así como inferencias de experiencias pasadas de enfermedades infecciosas. Se discute el riesgo de COVID-19 en pacientes con epilepsia, el efecto del COVID-19 en pacientes con epilepsia y la importancia de mantener el control de las convulsiones. También consideramos algunas sugerencias para las unidades de monitorización de la epilepsia o cirugía, lo que debe saber el cuidador y la importancia de la concienciación pública. El efecto del COVID-19 en individuos con epilepsia sigue sin estar claro debido a la falta de evidencias suficientes. Los médicos e investigadores necesitan compartir información de casos, continuar con las investigaciones y aportar datos conocidos a los pacientes con epilepsia y sus familias.
Kuziemski2020-AI_governance_in_the_public_sector-Three_tales_from_the_frontiers_of_automated_decision-making_in_democratic_settings	La gestión de la Inteligencia Artificial (IA) en el sector público: tres historias desde las fronteras de la toma de decisiones automatizadas en contextos democráticos	La prisa por entender nuevos contextos socioeconómicos creados por la amplia adopción de IA está justificada por sus consecuencias a largo plazo, en casi todos los aspectos de la vida. Sin embargo, el dilema del sector público tiene un trágico doble vínculo: sus obligaciones para proteger a los ciudadanos de potenciales daños algorítmicos entra en contradicción con la tentación de aumentar su propia eficiencia, en otras palabras, gobernar algoritmos, mientras se gobierna con algoritmos. Ha sido objeto de debate si ese rol dual es posible. El reto derivado de las propiedades intrínsecas de los algoritmos, que los hacen distintos de otras soluciones digitales, las cuales han sido adoptadas por los gobiernos, crea externalidades que carecen de programación basada en reglas.Puesto que hay cada vez más presiones para desplegar sistemas automatizados de toma de decisiones en el sector público, este artículo tiene como objetivo examinar cómo el uso de IA en el sector público en relación con los datos existentes de los regímenes de gobernanza y las prácticas normativas nacionales, pueden estar intensificando asimetrías de poder ya existentes. Con este fin, investigar los instrumentos legales y políticos asociados al uso de IA para fortalecer el sistema de control de procesos de inmigración en el Canadá, «optimizar» los servicios de empleo en Polonia y personalizar la experiencia del servicio digital en Finlandia, ese artículo aboga por la necesidad de un marco común para evaluar el impacto potencial del uso de IA en el sector público. En este sentido, se discuten los efectos específicos de los sistemas de apoyo para la toma de decisiones automatizadas en los servicios públicos y las crecientes expectativas de los gobiernos para desempeñar un papel más prevalente en la sociedad digital y asegurar que se aprovecha el potencial de la tecnología, mientras que los efectos negativos son controlados y posiblemente evitados. Esto es de particular importancia a la luz de la actual crisis de emergencia COVID-19, donde la IA y el marco regulatorio subyacente de los ecosistemas de datos, se han convertido en cuestiones de política cruciales al haber cada vez más innovaciones basadas en grandes colecciones de datos proporcionados por dispositivos digitales, junto con la accesibilidad en tiempo real de información y servicios. El contacto y las relaciones entre instituciones y ciudadanos podrían fortalecer – o socavar- la confianza en los sistemas de gobernanza y la democracia.
Kwok2020-Epidemiological_characteristics_of_the_first_53_laboratory-confirmed_cases_of_COVID-19_epidemic_in_Hong_Kong_13_February_2020	Características epidemiológicas de los primeros 53 casos confirmados de la epidemia de COVID-19 en Hong Kong, 13 de febrero de 2020	Antecedentes: La enfermedad COVID-19, causada por el SARS-CoV-2, primero apareció en China y posteriormente se desarrolló en la actual epidemia en curso. Entender los factores epidemiológicos que caracterizan la dinámica de transmisión de esta enfermedad es de importancia fundamental. Objetivos: describir los parámetros epidemiológicos clave del COVID-19 en Hong Kong. Métodos: se extrajeron los datos de los casos confirmados de COVID-19 y sus contactos cercanos a partir de la información pública publicada por el Centro de Protección de la Salud de Hong Kong. Se utilizó la probabilidad de doble censura por intervalo para estimar el retraso de contención y el intervalo de serie, ajustando distribuciones gamma, logarítmica y Weibull a los respectivos valores empíricos utilizando el marco bayesiano con truncamiento a la derecha.Se empleó un modelo de regresión lineal generalizado para identificar los factores asociados a la demora de contención. También se estimó la tasa de ataque secundario. Resultados: el retraso del contención empírico fue de 6.39 días, mientras que tras ajustar por el truncado derecho con el mejor ajuste de la distribución Weibull, fue de 10.4 días (95% IRC : de 7.15 a 19.81). El retraso de la contención aumentó significativamente con el tiempo. La fuente local de infección y el número de consultas médicas antes del aislamiento se asociaron a un retraso en la contención. El intervalo de serie empírico fue de 4.58–6.06 días, mientras que el mejor ajuste de la distribución logarítmica para 26 pares de infectantes/infectados -ciertos y probables- fue de 4.77días (95% ICR : de 3.47 a 6.90) con truncamiento a la derecha.La tasa de ataque secundario entre contactos cercanos fue del 11.7 %. Conclusión: con un considerable retraso de contención y un intervalo de serie corto, la efectividad del trazado de contactos puede no ser optimizada para detener la transmisión con reemplazo de generaciones rápidas. Nuestro estudio destaca el riesgo de transmisión de la interacción social y el papel fundamental del distanciamiento físico en la supresión de la epidemia.
Kwon2020-Drive-Through_Screening_Center_for_COVID-19-a_Safe_and_Efficient_Screening_System_against_Massive_Community_Outbreak	Centro de cribado para la COVID-19: un sistema de cribado seguro y eficaz contra un brote comunitario masivo	A medida que el brote de coronavirus 2019 (COVID-19) está en curso, el número de individuos que se sometan a análisis para el COVID-19 está aumentando rápidamente. Para la detección segura y eficaz de COVID-19, se han diseñado e implementados centros de detección en Corea. Presentamos el concepto general, ventajas y limitaciones de los centros de cribado de COVID-19. Los pasos de los centros de cribado incluyen el registro, el examen, la recolección de la muestra y las instrucciones. Todo el servicio dura unos 10 minutos para una prueba sin bajar del coche. El aumento de la capacidad de pruebas más de 100 test al día y la prevención de la infección cruzada entre los testados en el espacio de espera son las principales ventajas, mientras que la protección del personal de la atmósfera al aire libre es un desafío. Podría ser implementado en otros países para afrontar el brote global COVID-19 y transformarse según sus propias situaciones.
Ky2020-COVID-19_Clinical_Trials-A_Primer_for_the_Cardiovascular_and_Cardio-Oncology_Communities	Ensayos clínicos COVID-19: Esencial para las comunidades cardiovasculares y cardio-oncológicas.	La pandemia COVID-19 ha dado lugar a una proliferación de ensayos clínicos diseñados para retrasar la propagación del SARS-CoV-2, el virus que causa la COVID-19.La abrumadora mayoría de los pacientes de cardiovascular y de cáncer tienen un mayor riesgo de infección por el SARS-CoV-2; en consecuencia, las comunidades cardiovasculares y cardio-oncológicas juegan un papel importante en el cuidado de pacientes con COVID-19. Muchos de los agentes terapéuticos que se están usando para tratar a los pacientes con COVID-19 son tratamientos readaptados para la gripe, medicamentos que no fueron efectivos en pacientes con Ébola, o tratamientos para la malaria que fueron desarrollados hace décadas, y es improbable que estén familiarizados con las comunidades cardiovasculares y cardio-oncológicas. Aquí hemos proporcionado fundamentos sólidos para los médicos cardiovasculares y cardio-oncológicos que están en la primera línea de atención a los pacientes COVID-19, para que puedan entender mejor la epidemiología cardiovascular emergente del COVID-19, así como la justificación biológica de los ensayos clínicos que están en curso para el tratamiento de pacientes con COVID-19.
LIU2020-Understanding_of_guidance_for_acupuncture_and_moxibustion_interventions_on_COVID-19_Second_edition_issued_by_CAAM	Comprensión de la guía para intervenciones de acupuntura y moxibustión en COVID-19 (segunda edición) emitida por la CAAM	Actualmente, la situación de la lucha Mundial contra el COVID-19 es grave. La misión de expertos de la OMS (Organización Mundial de la salud), China Joint Mission, confirma plenamente el éxito del modelo de China contra el COVID-19 en el informe.De hecho, una capacidad particular en el modelo de China es la acupuntura y la moxibustión de la medicina tradicional China. Para aplicar mejor las medidas no farmacéuticas, la técnica externa de la medicina tradicional China, en este artículo, se introduce el contenido principal de orientación para la acupuntura y la moxibustión en COVID-19 publicado por la Asociación China de acupuntura y moxibustión (segunda edición) y se destaca la discusión sobre la selección del dispositivo de moxibustión y la duración de su aplicación.
Lacy2020-COVID-19-POSTMORTEM_DIAGNOSTIC_AND_BIOSAFETY_CONSIDERATIONS	COVID-19: Consideraciones diagnósticas y de bioseguridad post-mortem	Como resultado de la propagación global del nuevo coronavirus humano 2019 (COVID-19), los centros médicos forenses están encontrando inevitablemente en las autopsias un mayor número de fallecidos infectados por el COVID-19.Aunque en algunos casos, los antecedentes de fiebre y / o dificultad respiratoria (por ejemplo, tos o dificultad respiratoria) pueden sugerir el diagnóstico, estudios epidemiológicos indican que la mayoría de los individuos infectados con COVID-19 desarrollan síntomas leves o son asintomáticos. Los que mueren con — pero no de — COVID-19 también pueden ser, sin embargo, infecciosos.Aunque se han publicado múltiples directrices sobre el protocolo de autopsia en casos de sospecha de muerte por COVID-19, existe cierta variabilidad en las recomendaciones. Adicionalmente, se han emitido limitadas recomendaciones hasta la fecha respecto al protocolo de investigación en escena, y hay una escasez de publicaciones que caractericen los hallazgos post-mortem macroscópicos e histológicos de COVID-19. Se presenta un caso de muerte súbita inesperada por COVID-19 para ilustrar los hallazgos de autopsias comunes, así como consideraciones diagnósticas y de bioseguridad. Se revisa y resume la literatura actual COVID-19 en un esfuerzo por proporcionar orientación práctica de bioseguridad basada en la evidencia para los centros forenses que encuentran COVID-19 en las autopsias.
Lagi2020-Early_experience_of_an_infectious_and_tropical_diseases_unit_during_the_coronavirus_disease_COVID-19_pandemic_Florence_Italy_February_to_March_2020	Experiencia inicial en una unidad de enfermedades infecciosas y tropicales durante la pandemia por coronavirus (COVID-19), Florencia, Italia, de febrero a marzo del 2020	Se realizaron análisis de los/as primeros/as 84 pacientes con enfermedad por coronavirus (COVID-19) hospitalizados en una unidad de enfermedades infecciosas y tropicales de Florencia, Italia, más de 30 días después del inicio del brote de COVID-19 en Italia.Se observó una disminución del 12 % en la tasa de traslados a la unidad de cuidados intensivos tras la implementación de medidas de atención elevada en planta como el incremento de la proporción de enfermeros/as por paciente, la presencia de médicos/as de cuidados intensivos y el empleo de oxigenoterapia de alto flujo con cánulas nasales.
Lagier2020-Testing_the_repatriated_for_SARS-Cov2-Should_laboratory-based_quarantine_replace_traditional_quarantine	Examinación de repatriados/as para la detección de SARS-CoV-2: ¿Las cuarentenas en laboratorio deberían sustituir a las cuarentenas tradicionales?	Antecedentes: en Wuhan, Hubei, en China, a finales de diciembre del 2019, se inició una epidemia de enfermedades respiratorias causadas por un nuevo coronavirus (COVID-2019, SARS-CoV-2) que todavía sigue en curso.El Gobierno francés decidió repatriar a los/as 337 cuidadanos/as franceses/as que viven en Wuhan y ponerlos en cuarentena en su país de origen. Se decidió practicarles a todos/as un análisis de detección del SARS-CoV-2 dos veces para reducir la ansiedad entre la población y los órganos de toma de decisiones.Métodos: se investigó la presencia del SARS-CoV-2 en portadores/as asintomáticos/as mediante la realización de pruebas a todos/as los/as pacientes repatriados/as en las primeras 24 horas tras su llegada a Francia y 5 días después.Se extrajo ARN viral de fluidos de hisopados nasales y orofaríngeos combinados o de esputo, en ausencia de hisopado nasal/orofaríngeo.La detección de ARN de SARS-CoV-2 se llevó a cabo mediante varios ensayos con técnica de reacción en cadena de la polimerasa con transcriptasa inversa (RT-PCR) en tiempo real.Resultados: se examinó a 337 pasajeros/as el día 0 y el día 5.Todas las pruebas de SARS-CoV-2 dieron resultados negativos.Al optimizar el proceso de muestreo, enviar muestras secuencialmente y reducir la escala temporal en el análisis biológico, se pudieron examinar las muestras en 5 horas (incluyendo muestreo, envío y pruebas biológicas).Conclusión: la optimización de los procedimientos reduce la ansiedad y tranquiliza a la población y a los órganos de toma de decisiones.
Lai2020-Factors_Associated_With_Mental_Health_Outcomes_Among_Health_Care_Workers_Exposed_to_Coronavirus_Disease_2019	Factores asociados a consecuencias para la salud mental en trabajadores/as sanitarios/as expuestos/as a la enfermedad por coronavirus 2019	Pregunta: ¿qué factores se asocian con consecuencias para la salud mental en trabajadores/as sanitarios/as en China que tratan a pacientes con enfermedad por coronavirus 2019 (COVID-19)?Hallazgos: en este estudio transversal de 1257 trabajadores/as sanitarios/as en 34 hospitales equipados con clínicas de emergencia o plantas para pacientes con COVID-19 en múltiples regiones de China, una proporción considerable de trabajadores/as sanitarios/as afirmaron experimentar síntomas de depresión, ansiedad, insomnio y angustia, especialmente en el caso de mujeres, enfermeros/as, personas que se encuentran en Wuhan y trabajadores/as sanitarios/as de primera línea directamente involucrados/as en el diagnóstico, tratamiento o provisión de cuidados de enfermería a pacientes potenciales o confirmados/as de COVID-19. Significado: estos hallazgos sugieren que, entre los/as trabajadores/as sanitarios/as chinos/as expuestos/as a la COVID-19, las mujeres, los/as enfermeros/as, las personas que se encuentran en Wuhan y los/as trabajadores/as sanitarios/as de primera línea poseen un alto riesgo de desarrollar consecuencias desfavorables para la salud mental y pueden necesitar intervenciones o apoyo psicológicos. Este estudio transversal evalúa la magnitud de las consecuencias para la salud mental y los factores asociados entre los/as trabajadores/as sanitarios/as que tratan a pacientes expuestos a la enfermedad por coronavirus 2019 (COVID-19) en China.Importancia: los/as trabajadores/as sanitarios/as expuestos a la enfermedad por coronavirus 2019 (COVID-19) podrían estar abrumados psicológicamente.Objetivo: evaluar la magnitud de las consecuencias para la salud mental y los factores asociados en trabajadores/as sanitarios/as que tratan a pacientes expuestos a la COVID-19 en China.Diseño, parámetros y participantes: este estudio transversal, basado en encuestas y estratificado regionalmente recogió datos demográficos y mediciones de salud mental de 1257 trabajadores/as sanitarios/as de 34 hospitales en China entre el 29 de enero del 2020 y el 3 de febrero del 2020.Todo/a trabajador(a) sanitario/a en un hospital equipado con clínica de emergencia o planta para pacientes con COVID-19 era considerado/a apto/a para participar en el estudio.Resultados principales y mediciones: el grado de los síntomas de depresión, ansiedad, insomnio y angustia se evaluó mediante las versiones chinas del Cuestionario sobre la Salud de(l)(la) Paciente de 9 ítems (PHQ-9), la escala para el Trastorno de Ansiedad Generalizada de 7 ítems (GAD-7), el Índice de Gravedad del Insomnio de 7 ítems (ISI-7) y la Escala de Impacto de Evento-Revisada de 22 ítems (IES-R-22), respectivamente.Se realizó un análisis de regresión logística multinominal para identificar factores asociados a consecuencias para la salud mental.Resultados: un total de 1257 de 1830 individuos contactados completaron la encuesta, con una tasa de participación del 68, 7 %.Un total de 813 (64,7 %) tenían edades comprendidas entre los 26 y los 40 años, y 964 (76,7 %) eran mujeres.De todos/as los/as participantes, 764 (60,8 %) eran enfermeros/as, y 493 (39,2 %) eran médicos/as; 760 (60,5 %) trabajaban en hospitales en Wuhan, y 522 (41,5 %) eran trabajadores/as sanitarios de primera línea.Un porcentaje considerable de participantes refirió síntomas de depresión (634 [50,4 %]), ansiedad (560 [44,0 %]), insomnio (427 [34,0 %]) y angustia (899 [71,5 %]).Enfermeros/as, mujeres, trabajadores/as sanitarios/as de primera línea y personas que trabajan en Wuhan, China, afirmaron experimentar grados más severos de todas las mediciones de síntomas de salud mental en comparación con otros/as trabajadores/as sanitarios/as (p. ej., mediana [RIC] de puntuaciones del Cuestionario de Salud de(l) (la) Paciente [PHQ] entre médicos/as vs. enfermeros/as: 4,0 [1,0-7,0] vs. 5,0 [2,0-8,0]; P = 0,007; mediana [RIC] de puntuaciones de la escala para el Trastorno de Ansiedad Generalizada [GAD] entre hombres vs. mujeres: 2,0 [0-6,0] vs. 4,0 [1,0-7,0]; P < 0,001; mediana [RIC] de puntuaciones del Índice de Gravedad del Insomnio [ISI] entre trabajadores/as de primera línea vs. trabajadores/as de segunda línea: 6,0 [2,0-11,0] vs. 4,0 [1,0-8,0]; P < 0,001; mediana [IQR] de puntuaciones de la Escala de Impacto de Evento-Revisada [IES-R] entre personasen Wuhan vs. personas en Hubei pero fuera de Wuhan y personas fuera de Hubei: 21,0 [8,5-34,5] vs. 18,0 [6,0-28,0] en Hubei pero fuera de Wuhan y 15,0 [4,0-26,0] fuera de Hubei; P < 0,001).El análisis de regresión logística multinominal mostró que los/as participantes de fuera de la provincia de Hubei estaban asociados/as con riesgos menores de experimentar síntomas de angustia en comparación con los/as de Wuhan (razón de momios [RM], 0,62; IC del 95 %, 0,43-0,88; P = 0,008).Los/as trabajadores/as sanitarios/as de primera línea involucrados/as en el diagnóstico directo, el tratamiento y la atención de pacientes con COVID-19 se asociaron a un mayor riesgo de síntomas de depresión (RM, 1,52; IC del 95 %, 1,11-2,09; P = 0,01), ansiedad (RM, 1,57; IC del 95 %, 1,22-2,02; P < 0,001), insomnio (RM, 2,97; IC del 95 %, 1,92-4,60; P < 0,001), y angustia (RM, 1,60; IC del 95 %, 1,25-2,04; P < 0,001).Conclusiones y relevancia: en esta encuesta a trabajadores/as sanitarios/as en hospitales equipados con clínicas de emergencia o plantas para pacientes con COVID-19 en Wuhan y en otras regiones de China, los/as participantes afirmaron experimentar sobrecarga psicológica, especialmente los/as enfermeros/as, las mujeres, las personas en Wuhan y los/as trabajadores/as sanitarios/as de primera línea involucrados/as de forma directa en el diagnóstico, el tratamiento y la atención a pacientes con COVID-19.
Lai2020-Global_coronavirus_disease_2019-What_has_daily_cumulative_index_taught_us	Enfermedad por coronavirus global 2019: ¿qué hemos aprendido del índice agregado diario?	Además del número de casos absoluto, un rápido incremento en el número de casos de COVID-19 en un plazo de tiempo corto da como resultado una insuficiencia de los sistemas sanitarios y afecta negativamente a los resultados de los/as pacientes.Este estudio se llevó a cabo para investigar la relación entre los resultados de pacientes con COVID-19 y el índice agregado diario (DCI), que se define como el número diario promedio de casos nuevos de COVID-19 y se calcula mediante los casos agregados/el número de días entre el primer caso registrado y el 6 de marzo del 2020 por país.Se realizaron análisis de correlación de Spearman para evaluar la relación entre mortalidad, incidencia y DCI.En este estudio, se correlacionó positivamente el DCI con la incidencia (riesgo relativo ajustado [aRR] = 1,01, intervalo de confianza [IC] del 95 % = 1,00-1,02, P < 0,01).Se observó una mayor correlación entre la mortalidad y el DCI (tasa de mortalidad: r = 0,397, P = 0,018; mortalidad por cada 1 000 000 de personas: r = 0,0428, P = 0,004) que entre la incidencia de la enfermedad y el DCI.El DCI siguió asociándose estadísticamente de forma significativa con la mortalidad por 1 000 000 de personas después de ajustar el Health Care Index (Índice de Atención Sanitaria) (aRR = 1,02, IC del 95 % = 1,01-1,03, P < 0,001) o el Healthcare Access and Quality Index (Índice de Acceso y Calidad de la Atención Sanitaria) (aRR = 1,02, IC del 95% = 1,01-1,04, P < 0,01).Reducir el DCI mediante medidas de control de infecciones estrictas puede ayudar a ralentizar el aumento del número de casos nuevos de COVID-19 y a mejorar los resultados de los/as pacientes con COVID-19.
Lakhani2020-Which_Melbourne_metropolitan_areas_are_vulnerable_to_COVID-19_based_on_age_disability_and_access_to_health_services_Using_spatial_analysis_to_identify_service_gaps_and_inform_delivery	¿Qué zonas metropolitanas de Melbourne son vulnerables a la COVID-19 en función de la edad, la discapacidad y el acceso a los servicios sanitarios?Utilizando el análisis espacial para identificar carencias en los servicios y conformar su proveimiento.	Los/as adultos/as en edad de envejecimiento (65 o más años) con discapacidades son especialmente vulnerables a la COVID-19, y al contraerla, constituyen una cohorte con mayor probabilidad de necesitar cuidados paliativos.Por tanto, es muy importante que los servicios sanitarios, y en particular los servicios sanitarios que prestan cuidados paliativos, sean de acceso cercano.Tomando la zona metropolitana de Melbourne como caso de estudio, se realizó un análisis espacial para concretar las áreas prioritarias con un número y un porcentaje significativamente alto de adultos/as en edad de envejecimiento (65 o más años) con discapacidades e impedimentos elevados para acceder a servicios de atención sanitaria primaria.Seguidamente, se calcularon los tiempos de desplazamiento desde áreas prioritarias hasta (i) servicios sanitarios que ofrecen medicina paliativa y (ii) servicios hospitalarios.Se esclarece la dispersión geográfica de áreas con personas vulnerables a la COVID-19 y con un acceso deficiente a cuidados paliativos y a los servicios sanitarios.Se requieren métodos únicos de prestación de servicios sanitarios para garantizar que las poblaciones vulnerables en las zonas metropolitanas con escasez de servicios reciben una atención rápida y adecuada. La metodología espacial empleada puede implementarse en diferentes contextos para apoyar decisiones basadas en pruebas sobre la COVID-19 y con respecto a los servicios de cuidados paliativos.
Lakkireddy2020-Guidance_for_Cardiac_Electrophysiology_During_the_Coronavirus_COVID-19_Pandemic_from_the_Heart_Rhythm_Society_COVID-19_Task_Force_Electrophysiology_Section_of_the_American_College_of_Cardiology_and_the_Electrocardiography_and_Arrhythmias_Committee_of_the_Council_on_Clinical_Cardiology_American_Heart_Association	Guía para la electrofisiología cardiaca durante la pandemia por coronavirus (COVID-19) de la Heart Rhythm Society COVID-19 Task Force, la Sección de Electrofisiología del American College of Cardiology, y la Comisión de Electrocardiografía y Arritmias del Consejo de Cardiología Clínica, American Heart Association	La COVID-19 constituye una pandemia global que está causando estragos en la salud y la economía de gran parte de la civilización humana.Los/as electrofisiólogos/as se han visto personal y profesionalmente afectados/as por esta catástrofe global.En este documento conjunto de representantes de la Heart Rhythm Society (HRS), el American College of Cardiology (ACC) y la American Heart Association (AHA) se identifican los posibles riesgos de exposición para pacientes, personal sanitario asociado, representantes de la industria y administradores/as de hospitales.Se describe el impacto de la COVID-19 en arritmias cardíacas y métodos de triaje basados en la agudeza y las comorbilidades de los/as pacientes.Se ofrece orientación para la gestión de procedimientos de electrofisiología invasivos y no invasivos, visitas clínicas y análisis de dispositivos cardíacos.Se discute la conservación de recursos y el papel de la telemedicina en la atención remota para pacientes, así como las estrategias de gestión de pacientes afectados/as.
Lal2020-The_dark_cloud_with_a_silver_lining-Assessing_the_impact_of_the_SARS_COVID-19_pandemic_on_the_global_environment	El lado positivo de lo negativo: evaluación del impacto de la pandemia por COVID-19 en el medioambiente global	La pandemia de enfermedad por coronavirus 2019 (COVID-19) del síndrome respiratorio agudo grave provocada por un nuevo coronavirus conocido como SARS-CoV-2 ha causado enormes sufrimientos y pérdidas económicas.Se planteó la hipótesis de que las medidas extremas de confinamiento parcial o total podrían haber influido en la calidad del medioambiente mundial debido a la disminución de las emisiones de contaminantes atmosféricos.Se analizó esta hipótesis mediante imágenes de satélite, conjuntos de datos climáticos (temperatura y humedad absoluta) y casos de COVID-19 en el dominio público.Aunque la mayoría de los casos se registraron en países occidentales, donde las tasas de mortalidad se correlacionaron fuertemente con la edad, el número de casos en regiones tropicales fue relativamente menor que en regiones europeas y norteamericanas, hecho posiblemente atribuible a una transmisión de humano a humano más rápida.Hubo una reducción sustancial del nivel de dióxido de nitrógeno (NO2: 0,00002 mol m-2), una disminución baja del CO (< 0,03 mol m-2) y una disminución entre moderada y baja de la Profundidad Óptica de Aerosoles (AOD: ~0,1–0,2) en los principales focos de COVID-19 entre febrero y marzo del 2020, hecho que puede atribuirse a los confinamientos masivos.Nuestro estudio predice una alcance creciente de alto riesgo de COVID-19 a niveles de humedad absoluta que oscilen entre 4 y 9 g m-3 en gran parte del mundo entre abril y julio del 2020 debido a una alta idoneidad meteorológica prospectiva para la propagación de la COVID-19.Nuestros resultados sugieren que existe una amplia posibilidad de paliar los efectos nocivos de las actividades antropogénicas en el medioambiente global a través de medidas temporales de confinamiento.
Lam2020-Facing_a_disruptive_threat-how_can_a_nuclear_medicine_service_be_prepared_for_the_coronavirus_outbreak_2020	Hacer frente a una amenaza disruptiva: ¿cómo se puede preparar un servicio de medicina nuclear para el brote de coronavirus del 2020?	Propósito: el objetivo de este breve informe es esbozar nuestra experiencia en políticas y procesos de un servicio de medicina nuclear durante el brote de COVID-19 en Singapur.Métodos: se describen las consideraciones clave de las políticas y procesos que se han implementado en nuestro servicio de medicina nuclear desde el primer caso confirmado de COVID-19 en el Singapore General Hospital el 23 de enero de 2020 hasta el momento actual.Resultados: se discute el control de infecciones, el despistaje de pacientes y visitas, la segregación de grupos de riesgo, la segregación del personal y de los planes de continuidad de servicio, la comunicación y el bienestar del personal, la utilización de plataformas electrónicas para reuniones multidisciplinarias y la presentación de informes remota.Conclusión: dado que nuestro hospital recibió al primer paciente con COVID-19 en Singapur, nuestro centro ha gestionado 16 casos de COVID-19 hasta la fecha.No ha habido ningún(a) trabajador(a) sanitario/a en nuestra institución que haya contraído la COVID-19 a través del contacto con pacientes.Se destacan para su discusión algunas de las políticas y procesos para preparar un servicio de medicina nuclear contra la amenaza de la COVID-19.
Lan2020-Positive_RT-PCR_Test_Results_in_Patients_Recovered_From_COVID-19	Resultados positivos en pruebas de RT-PCR en pacientes que se han recuperado de la COVID-19	Esta serie de casos describe los resultados de la prueba de reacción en cadena de la polimerasa (RT-PCR) en 4 profesionales de la salud dados/as de alta hospitalaria o de cuarentena tras 2 pruebas de RT-PCR negativas y resolución de la infección clínica de COVID-19.
Lanza2020-Successful_intravenous_immunoglobulin_treatment_in_severe_COVID-19_pneumonia	Tratamiento exitoso con inmunoglobulina intravenosa de neumonías severas por COVID-19	Se describe a una mujer de 42 años que ingresa en nuestro departamento tras 15 días de insuficiencia respiratoria persistente. Se la trata con infusión de inmunoglobulina intravenosa con resultados exitosos.
