Stang2020-Estimated_Use_of_Intensive_Care_Beds_Due_to_COVID-19_in_Germany_Over_Time	BackgroundThere is concern in Germany that the capacity of intensive care unit (ICU) beds may not be sufficient for the COVID-19 pandemic. The aim was to determine the maximum daily number of COVID-19 cases requiring intensive care from 11 April through 30 June 2020.MethodsWe assumed three non-exponential scenarios for the development of the cumulative case numbers up to 30 June 2020 (linear, slow quadratic, and fast quadratic). We assumed that 3–10% of of patients would require intensive care, that 8 days would elapse from a positive test to the need for intensive care, and that intensive care would be necessary for 14 or 20 days.ResultsExtrapolation of the maximum registered daily COVID-19 cases reveals a range of 4133 to 12 233 cases. Assuming that 3–10% of newly detected COVID-19 cases become intensive care patients and the average length of ICU stay is between 14 and 20 days, we arrive at a maximum daily number of ICU cases between 1989 (linear extrapolation, 3% ICU, 14 days in ICU) and 20 966 (fast quadratic extrapolation, 10% ICU, 20 days in ICU).DiscussionOur results give no rise for concern that triage of COVID-19 patients may become necessary in Germany. However, the occupancy of ICU beds should be managed centrally to ensure optimal use of bed capacity. If, contrary to expectations, an exponential increase in case numbers should occur after all, our results will become invalid.
Staup2019-Structure_of_the_SARS-Unique_Domain_C_From_the_Bat_CoronavirusHKU4	Coronaviruses (CoVs) that cause infections such as severe acute respiratory syndrome(SARS) and Middle East respiratory syndrome phylogenetically originate from bat CoVs. Thecoronaviral nonstructural protein 3 (nsp3) has been implicated in viral replication,polyprotein cleavage, and host immune interference. We report the structure of the Cdomain from the SARS-Unique Domain of bat CoV HKU4. The protein has a frataxin fold,consisting of 5 antiparallel β strands packed against 2 α helices. Bioinformatics analysesand nuclear magnetic resonance experiments were conducted to investigate the function ofHKU4 C. The results showed that HKU4 C engages in protein-protein interactions with thenearby M domain of nsp3. The HKU4 C residues involved in protein-protein interactions areconserved in group 2c CoVs, indicating a conserved function.
Steensels2020-Hospital-Wide_SARS-CoV-2_Antibody_Screening_in_3056_Staff_in_a_Tertiary_Center_in_Belgium	This study characterizes the prevalence of antibodies against severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) among hospital staff of a Belgian tertiary care center tested over 1 week in April 2020, and risk factors for seropositivity.
Stefanelli2020-Whole_genome_and_phylogenetic_analysis_of_two_SARS-CoV-2_strains_isolated_in_Italy_in_January_and_February_2020-additional_clues_on_multiple_introductions_and_further_circulation_in_Europe	Whole genome sequences of SARS-CoV-2 obtained from two patients, a Chinese tourist visiting Rome and an Italian, were compared with sequences from Europe and elsewhere. In a phylogenetic tree, the Italian patient’s sequence clustered with sequences from Germany while the tourist’s sequence clustered with other European sequences. Some additional European sequences in the tree segregated outside the two clusters containing the patients’ sequences. This suggests multiple SARS-CoV-2 introductions in Europe or virus evolution during circulation.
Steffen2020-Navigating_the_Clean_Energy_Transition_in_the_COVID-19_Crisis	The COVID-19 pandemic has major implications for policy makers targeting the low-carbon energy transition. Grim economic outlooks, a low oil price, new interest rate environments, and massive public spending present challenges but also opportunities. We structure the implications along three time horizons and offer guiding principles for policy responses.
Stensland2020-Considerations_in_the_Triage_of_Urologic_Surgeries_During_the_COVID-19_Pandemic	We present a suggested list of urologic surgeries that should be prioritized if COVID-19 surges warrant cancellation of elective surgeries to free up health care resources. The recommendations should be tailored to locally available resources and situations and can be used as a framework for other specialties.
Stewart2020-Preferential_use_of_total_intravenous_anesthesia_in_ambulatory_otolaryngology_surgery_during_the_COVID-19_pandemic	The novel coronavirus (SARS-CoV-2 or COVID-19) pandemic has impacted nearly every aspect of otolaryngologic practice. The transition from office-based evaluation to telemedicine and the number of postponed elective surgical cases is unprecedented. There is a significant need to resume elective surgical care for these patients at the appropriate time. As practices begin to move towards resuming elective and same day ambulatory surgery, safety of both the patient and healthcare team is of paramount importance. Usage of total intravenous anesthesia (propofol and remifentanil) over volatile gas anesthesia (e.g., sevoflurane) may increase the number of patients able to safely receive care by reducing potential spread of the virus through reduction in coughing and significantly decreasing the time spent in the recovery room.
Stillman2020-COVID-19_and_spinal_cord_injury_and_disease-results_of_an_international_survey	Study designAn online survey.ObjectivesTo query the international spinal cord medicine community’s engagement with and response to the novel coronavirus (COVID-19) pandemic and to assess pandemic-specific information needs and patient concerns.SettingAn international collaboration of authors and participants.MethodsTwo near-identical surveys (one English and one Spanish language) were distributed via the internet. Responses from those questions shared between the surveys were pooled then analyzed; four questions’ responses (those not shared) were analyzed separately.ResultsA total of 783 responses were submitted from six continents. Few participants (5.8%) had tested their outpatients with SCI/D for COVID-19; only 4.4% reported having a patient with SCI/D with the virus. Of respondents who worked at an inpatient facility, 53.3% reported that only individuals with symptoms were being screened and 29.9% said that no screening was occurring. Participants relayed several concerns offered by their patients with SCI/D, including vulnerability to infection (76.9%) and fragility of caretaker supply (42%), and those living in countries with guaranteed health care were more likely to report widespread availability of COVID-19 testing than were those living in countries without universal care, χ2 (3, N = 625) = 46.259, p < 0.001.ConclusionThere is substantial variability in the rehabilitation medicine community in COVID-19 screening practices and availability of screening kits. People living with SCI/D are expressing legitimate and real concerns about their vulnerability to COVID-19. More and rapid work is needed to address these concerns and to standardize best-practice protocols throughout the rehabilitation community.
Stockton2020-Dexmedetomidine_and_worsening_hypoxemia_in_the_setting_of_COVID-19-A_case_report	Emergency department management of hypoxemia in the setting of COVID-19 is riddled with uncertainty. The lack of high-quality research has translated to an absence of clarity at the bedside. With disease spread outpacing treatment consensus, provider discretion has taken on a heightened role. Here, we report a case of dexmedetomidine use in the setting of worsening hypoxemia, whereby oxygenation improved and intubation was avoided. Well known pharmacologic properties of the drug, namely the lack of respiratory depression and its anti-delirium effects, as well as other possible physiologic effects, suggest potential benefit for patients being managed with a delayed intubation approach. If dexmedetomidine can improve compliance with non-invasive oxygen support (the current recommended first-line therapy) while promoting better oxygenation, it may also decrease the need for mechanical ventilation and thus improve mortality.
Stogiannos2020-Coronavirus_disease_2019_COVID-19_in_the_radiology_department-What_radiographers_need_to_know	ObjectivesThe aim is to review current literature related to the diagnosis, management, and follow-up of suspected and confirmed Covid-19 cases.Key findingsMedical Imaging plays an important auxiliary role in the diagnosis of Covid-19 patients, mainly those most seriously affected. Practice differs widely among different countries, mainly due to the variability of access to resources (viral testing and imaging equipment, specialised staff, protective equipment). It has been now well-documented that chest radiographs should be the first-line imaging tool and chest CT should only be reserved for critically ill patients, or when chest radiograph and clinical presentation may be inconclusive.ConclusionAs radiographers work on the frontline, they should be aware of the potential risks associated with Covid-19 and engage in optimal strategies to reduce these. Their role in vetting, conducting and often reporting the imaging examinations is vital as well as their contribution in patient safety and care. Medical Imaging should be limited to critically ill patients, and where it may have an impact on the patient management plan.Implications for practiceAt the time of publication, this review offers the most up-to-date recommendations for clinical practitioners in radiology departments, including radiographers. Radiography practice has to significantly adjust to these new requirements to support optimal and safe imaging practices for the diagnosis of Covid-19. The adoption of low dose CT, rigorous infection control protocols and optimal use of personal protective equipment may reduce the potential risks of radiation exposure and infection, respectively, within Radiology departments.
Stoyanov2020-Acute_Necrotizing_Encephalitis_in_Viral_Respiratory_Tract_Infection-An_Autopsy_Case_Report	Acute necrotizing encephalitis (ANE) is a rare complication of viral respiratory tract infections, with specific histological changes. The condition is most commonly described in the pediatric population, however, it can also develop in the elderly, with some genetic factors being described as contributory. Herein, we report the autopsy finding of a patient with a viral respiratory tract infection, complicated with ANE. The patient was a 77-year-old female with multiple comorbidities living in a social home. For the two months prior, she had been hospitalized with cerebral infarction, respiratory tract infection, and exacerbation of chronic cardiac failure and concomitant hypertension and type 2 diabetes. On gross examination, the brain was edematous, with ground-glass opacity meninges a focus of encephalomalacia in the right cerebral hemisphere and multiple petechial hemorrhages. Histology revealed diffuse foci of encephalitis, with large areas of neuronal necrosis (coagulative-like necrosis) around the blood vessels and a sharp border with the surrounding healthy parenchyma - ANE. The patients tested negative for coronavirus disease 2019 (COVID-19).
Stringhini2020-Seroprevalence_of_anti-SARS-CoV-2_IgG_antibodies_in_Geneva_Switzerland_SEROCoV-POP_-a_population-based_study	BackgroundAssessing the burden of COVID-19 on the basis of medically attended case numbers is suboptimal given its reliance on testing strategy, changing case definitions, and disease presentation. Population-based serosurveys measuring anti-severe acute respiratory syndrome coronavirus 2 (anti-SARS-CoV-2) antibodies provide one method for estimating infection rates and monitoring the progression of the epidemic. Here, we estimate weekly seroprevalence of anti-SARS-CoV-2 antibodies in the population of Geneva, Switzerland, during the epidemic.MethodsThe SEROCoV-POP study is a population-based study of former participants of the Bus Santé study and their household members. We planned a series of 12 consecutive weekly serosurveys among randomly selected participants from a previous population-representative survey, and their household members aged 5 years and older. We tested each participant for anti-SARS-CoV-2-IgG antibodies using a commercially available ELISA. We estimated seroprevalence using a Bayesian logistic regression model taking into account test performance and adjusting for the age and sex of Geneva's population. Here we present results from the first 5 weeks of the study.FindingsBetween April 6 and May 9, 2020, we enrolled 2766 participants from 1339 households, with a demographic distribution similar to that of the canton of Geneva. In the first week, we estimated a seroprevalence of 4·8% (95% CI 2·4–8·0, n=341). The estimate increased to 8·5% (5·9–11·4, n=469) in the second week, to 10·9% (7·9–14·4, n=577) in the third week, 6·6% (4·3–9·4, n=604) in the fourth week, and 10·8% (8·2–13·9, n=775) in the fifth week. Individuals aged 5–9 years (relative risk [RR] 0·32 [95% CI 0·11–0·63]) and those older than 65 years (RR 0·50 [0·28–0·78]) had a significantly lower risk of being seropositive than those aged 20–49 years. After accounting for the time to seroconversion, we estimated that for every reported confirmed case, there were 11·6 infections in the community.InterpretationThese results suggest that most of the population of Geneva remained uninfected during this wave of the pandemic, despite the high prevalence of COVID-19 in the region (5000 reported clinical cases over <2·5 months in the population of half a million people). Assuming that the presence of IgG antibodies is associated with immunity, these results highlight that the epidemic is far from coming to an end by means of fewer susceptible people in the population. Further, a significantly lower seroprevalence was observed for children aged 5–9 years and adults older than 65 years, compared with those aged 10–64 years. These results will inform countries considering the easing of restrictions aimed at curbing transmission.FundingSwiss Federal Office of Public Health, Swiss School of Public Health (Corona Immunitas research program), Fondation de Bienfaisance du Groupe Pictet, Fondation Ancrage, Fondation Privée des Hôpitaux Universitaires de Genève, and Center for Emerging Viral Diseases.
Stroppa2020-Coronavirus_disease-2019_in_cancer_patients_A_report_of_the_first_25_cancer_patients_in_a_western_country_Italy	Background: We describe cancer patients with coronavirus disease-2019 (COVID-19) infection treated at the Piacenza’s general hospital (north Italy). Materials & methods: Twenty-five cancer patients infected by COVID-19 admitted at the Piacenza’s general hospital from 21 February to 18 March 2020. Outcome from the infection were compared with infected noncancer patients. Results: Twenty patients (80%) were treated with antiviral therapy and hydroxychloroquine and five (20%) received hydroxychloroquine alone. Nine (36%) patients died, while 16 (64%) overcome the infection. In the control group the mortality was 16.13% and the overcome from infection was 83.87%. Conclusion: Mortality for COVID-19 was greater in cancer patients when compared with noncancer patients, worse prognosis for older age, women and patients treated with hydroxychloroquine alone. However, the comparisons did not reach statistical significance in most cases. This could be due to the small sample size that is the main limitation of the study.
Stucky2020-COVID-19-Initial_Perioperative_and_Perianesthesia_Nursing_Response_in_a_Military_Medical_Center	Nurses have historically led efforts to improve the health of populations while simultaneously and unselfishly providing care during pivotal moments of national need. The COVID-19 pandemic has placed an unprecedented strain on the US health care system, including severe shortages of hospital beds, supplies, equipment, pharmaceuticals, and healthy frontline clinicians. Perioperative and perianesthesia leaders and clinicians have unique opportunities to provide patient care during the COVID-19 crisis. In this manuscript, we describe the initial changing roles and contributions of perioperative and perianesthesia registered nurses during the COVID-19 pandemic and share recent experiences from a military medical center. Perioperative and perianesthesia nurses are vital to the overall nursing viability of the health care system, as they possess the requisite knowledge and skills to provide expert clinical care in many hospital settings and meet the demands of a global pandemic.
Su2020-Masks_and_closed-loop_ventilators_prevent_environmental_contamination_by_COVID-19_patients_in_negative-pressure_environments	Herein, we report that nosocomial infection of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) may be mitigated by using surgical masks and closed looped ventilation for both non-critical and critical patients. These preventive measures resulted in no viral contamination of surfaces in negative pressure environments.
Su2020-The_biological_characteristics_of_SARS-CoV-2_spike_protein_Pro330-Leu650	SARS-CoV-2 is the cause of the worldwide outbreak of COVID-19 that has been characterized as a pandemic by the WHO. Since the first report of COVID-19 on December 31, 2019, 179,111 cases were confirmed in 160 countries/regions with 7426 deaths as of March 17, 2020. However, there have been no vaccines approved in the world to date. In this study, we analyzed the biological characteristics of the SARS-CoV-2 Spike protein, Pro330-Leu650 (SARS-CoV-2-SPL), using biostatistical methods. SARS-CoV-2-SPL possesses a receptor-binding region (RBD) and important B (Ser438-Gln506, Thr553-Glu583, Gly404-Aps427, Thr345-Ala352, and Lys529-Lys535) and T (9 CD4 and 11 CD8 T cell antigenic determinants) cell epitopes. High homology in this region between SARS-CoV-2 and SARS-CoV amounted to 87.7%, after taking the biological similarity of the amino acids into account and eliminating the receptor-binding motif (RBM). The overall topology indicated that the complete structure of SARS-CoV-2-SPL was with RBM as the head, and RBD as the trunk and the tail region. SARS-CoV-2-SPL was found to have the potential to elicit effective B and T cell responses. Our findings may provide meaningful guidance for SARS-CoV-2 vaccine design.
Su2020-The_different_clinical_characteristics_of_corona_virus_disease_cases_between_children_and_their_families_in_China_the_character_of_children_with_COVID-19	This study aims to analyze the different clinical characteristics between children and their families infected with severe acute respiratory syndrome coronavirus 2. Clinical data from nine children and their 14 families were collected, including general status, clinical, laboratory test, and imaging characteristics. All the children were detected positive result after their families onset. Three children had fever (22.2%) or cough (11.2%) symptoms and six (66.7%) children had no symptom. Among the 14 adult patients, the major symptoms included fever (57.1%), cough (35.7%), chest tightness/pain (21.4%), fatigue (21.4%) and sore throat (7.1%). Nearly 70% of the patients had normal (71.4%) or decreased (28.6%) white blood cell counts, and 50% (7/14) had lymphocytopenia. There were 10 adults (71.4%) showed abnormal imaging. The main manifestations were pulmonary consolidation (70%), nodular shadow (50%), and ground glass opacity (50%). Five discharged children were admitted again because their stool showed positive result in SARS-CoV-2 PCR. COVID-19 in children is mainly caused by family transmission, and their symptoms are mild and prognosis is better than adult. However, their PCR result in stool showed longer time than their families. Because of the mild or asymptomatic clinical process, it is difficult to recognize early for pediatrician and public health staff.
Subbarao2020-SARS-CoV-2-A_New_Song_Recalls_an_Old_Melody	The viruses causing the SARS outbreak of 2002–2003 and current COVID-19 pandemic are related betacoronaviruses. What insights were learned from SARS that can inform SARS-CoV-2 vaccine development? Focusing on important lessons from SARS vaccine development and two SARS vaccines evaluated in humans may guide SARS-CoV-2 vaccine design, testing, and implementation.The viruses causing the SARS outbreak of 2002–2003 and current COVID-19 pandemic are related betacoronaviruses. What insights were learned from SARS that can inform SARS-CoV-2 vaccine development? Focusing on important lessons from SARS vaccine development and two SARS vaccines evaluated in humans may guide SARS-CoV-2 vaccine design, testing, and implementation.
Sud2020-Collateral_damage-the_impact_on_outcomes_from_cancer_surgery_of_the_COVID-19_pandemic	BackgroundCancer diagnostics and surgery have been disrupted by the response of healthcare services to the COVID-19 pandemic. Progression of cancers during delay will impact on patient long-term survival.MethodsWe generated per-day hazard ratios of cancer progression from observational studies and applied these to age-specific, stage-specific cancer survival for England 2013-2017. We modelled per-patient delay of three months and six months and periods of disruption of one year and two years. Using healthcare resource costing, we contextualise attributable lives saved and life-years gained from cancer surgery to equivalent volumes of COVID-19 hospitalisations.FindingsPer year, 94,912 resections for major cancers result in 80,406 long-term survivors and 1,717,051 life years gained. Per-patient delay of three/six months would cause attributable death of 4,755/10,760 of these individuals with loss of 92,214/208,275 life-years. For cancer surgery, average life-years gained (LYGs) per patient are 18.1 under standard conditions and 17.1/15.9 with a delay of three/six months (an average loss of 0.97/2.19 LYG per patient). Taking into account units of healthcare resource (HCRU), surgery results on average per patient in 2.25 resource-adjusted life-years gained (RALYGs) under standard conditions and 2.12/1.97 RALYGs following delay of three/six months. For 94,912 hospital COVID-19 admissions, there are 482,022 LYGs requiring of 1,052,949 HCRUs. Hospitalisation of community-acquired COVID-19 patients yields on average per patient 5.08 LYG and 0.46 RALYGs.InterpretationModest delays in surgery for cancer incur significant impact on survival. Delay of three/six months in surgery for incident cancers would mitigate 19%/43% of life-years gained by hospitalisation of an equivalent volume of admissions for community-acquired COVID-19. This rises to 26%/59% when considering resource-adjusted life-years gained. To avoid a downstream public health crisis of avoidable cancer deaths, cancer diagnostic and surgical pathways must be maintained at normal throughput, with rapid attention to any backlog already accrued.
Sugimoto2020-Humidifier_Use_and_Prone_Positioning_in_a_Patient_with_Severe_COVID-19_Pneumonia_and_Endotracheal_Tube_Impaction_Due_to_Highly_Viscous_Sputum	COVID-19 can lead to severe pneumonia, requiring mechanical ventilation. While increased sputum secretion could cause airway obstruction during mechanical ventilation, there are few reported cases in the literature. We report a case of a 65-year-old man with diabetes and severe COVID-19 pneumonia requiring mechanical ventilation and treated with hydroxychloroquine, azithromycin, nafamostat, and prone positioning. Initially, mechanical ventilation consisted of a heat moisture exchanger, endotracheal tube aspiration, and subglottic secretion drainage using a closed suction system. However, endotracheal tube impaction by highly viscous sputum occurred during this mechanical ventilation system. Replacing the endotracheal tube, the use of a humidifier instead of a heat moisture exchanger, and prone positioning contributed to the patient being weaned off mechanical ventilation. Although anti-aerosol measures are important for severe COVID-19 pneumonia, attention should be given to potential endotracheal tube impaction during mechanical ventilation.
Sugrue2020-A_cloth_mask_for_under-resourced_healthcare_settings_in_the_COVID19_pandemic	IntroductionCOVID19 pandemic poses a global threat, with many unknowns. The potential for resource limited countries to suffer huge mortality is of major concern. Prevention and risk reduction strategies are paramount in the current absence of effective treatment or a vaccine. There is a global shortage of personal protective equipment.AimsThis short paper describes the rationale for and development of a cloth homemade mask and has a step by step video.ResultsThe template is reproducible around the world and is both washable and cheap.ConclusionThis article describes a simple way to make a cloth mask, suitable if medical masks are not available.
Suleyman2020-Clinical_Characteristics_and_Morbidity_Associated_With_Coronavirus_Disease_2019_in_a_Series_of_Patients_in_Metropolitan_Detroit	QuestionWhat are the clinical characteristics and outcomes of patients with coronavirus disease 2019 evaluated at Henry Ford Health System in Southeast Michigan during the early phase of the outbreak?FindingsIn this case series involving 463 consecutive patients with confirmed coronavirus disease 2019 evaluated at a 5-hospital system serving metropolitan Detroit, 72.1% of patients were African American and 94.0% had at least 1 comorbidity. Among the 355 patients who were hospitalized, 39.7% required intensive care unit admission, of whom 80.8% underwent invasive mechanical ventilation and 40.4% died within 30 days.MeaningIn this series of patients with coronavirus disease 2019 in metropolitan Detroit, a high proportion were admitted and required intensive care unit admission and invasive mechanical ventilation with a mortality rate of 40.4% among patients in the intensive care unit.This case series describes the clinical characteristics and outcomes of patients with coronavirus disease 2019 (COVID-19) at a health system in metropolitan Detroit, Michigan, and provides a comparative analysis of hospitalized and ambulatory patient populations.ImportanceIn late December 2019, an outbreak caused by a novel severe acute respiratory syndrome coronavirus 2 emerged in Wuhan, China. Data on the clinical characteristics and outcomes of infected patients in urban communities in the US are limited.ObjectivesTo describe the clinical characteristics and outcomes of patients with coronavirus disease 2019 (COVID-19) and to perform a comparative analysis of hospitalized and ambulatory patient populations.Design, Setting, and ParticipantsThis study is a case series of 463 consecutive patients with COVID-19 evaluated at Henry Ford Health System in metropolitan Detroit, Michigan, from March 9 to March 27, 2020. Data analysis was performed from March to April 2020.ExposureLaboratory-confirmed severe acute respiratory syndrome coronavirus 2 infection.Main Outcomes and MeasuresDemographic data, underlying comorbidities, clinical presentation, complications, treatment, and outcomes were collected.ResultsOf 463 patients with COVID-19 (mean [SD] age, 57.5 [16.8] years), 259 (55.9%) were female, and 334 (72.1%) were African American. Most patients (435 [94.0%]) had at least 1 comorbidity, including hypertension (295 patients [63.7%]), chronic kidney disease (182 patients [39.3%]), and diabetes (178 patients [38.4%]). Common symptoms at presentation were cough (347 patients [74.9%]), fever (315 patients [68.0%]), and dyspnea (282 patients [60.9%]). Three hundred fifty-five patients (76.7%) were hospitalized; 141 (39.7%) required intensive care unit management and 114 (80.8%) of those patients required invasive mechanical ventilation. Male sex (odds ratio [OR], 2.0; 95% CI, 1.3-3.2; P = .001), severe obesity (OR, 2.0; 95% CI, 1.4-3.6; P = .02), and chronic kidney disease (OR, 2.0; 95% CI, 1.3-3.3; P = .006) were independently associated with intensive care unit admission. Patients admitted to the intensive care unit had longer length of stay and higher incidence of respiratory failure and acute respiratory distress syndrome requiring invasive mechanical ventilation, acute kidney injury requiring dialysis, shock, and mortality (57 patients [40.4%] vs 15 patients [7.0%]) compared with patients in the general practice unit. Twenty-nine (11.2%) of those discharged from the hospital were readmitted and, overall, 20.0% died within 30 days. Male sex (OR, 1.8; 95% CI, 1.1-3.1; P = .03) and age older than 60 years (OR, 5.3; 95% CI, 2.9-9.7; P < .001) were significantly associated with mortality, whereas African American race was not (OR, 0.98; 95% CI, 0.54-1.8; P = .86).Conclusions and RelevanceIn this review of urban metropolitan patients with COVID-19, most were African American with a high prevalence of comorbid conditions and high rates of hospitalization, intensive care unit admission, complications, and mortality due to COVID-19.
Sultan2020-AGA_Institute_Rapid_Review_of_the_GI_and_Liver_Manifestations_of_COVID-19_Meta-Analysis_of_International_Data_and_Recommendations_for_the_Consultative_Management_of_Patients_with_COVID-19	BackgroundMultiple gastrointestinal (GI) symptoms including diarrhea, nausea/vomiting, and abdominal pain, as well liver enzyme abnormalities have been variably reported in patients with COVID-19. The AGA) Institute Clinical Guideline Committee and Clinical Practice Updates Committee performed a systematic review and meta-analysis of international data on GI and liver manifestations of COVID-19.MethodsWe performed a systematic literature search to identify published and unpublished studies using OVID Medline and pre-print servers (medRxiv, LitCovid, and SSRN) up until April 5 2020; major journal sites were monitored for US publications until April 19 2020. We analyzed the prevalence of diarrhea, nausea, vomiting, and abdominal pain as well as LFT abnormalities using a fixed effect model and assessed the certainty of evidence using GRADE.ResultsWe identified 118 studies and used a hierarchal study selection process to identify unique cohorts. We performed a meta-analysis of 47 studies including 10,890 unique patients. Pooled prevalence estimates of GI symptoms was diarrhea 7.7% (95% CI 7.2-8.2), nausea/vomiting 7.8% (95% CI 7.1-8.5), abdominal pain 2.7% (95% CI 2.0-3.4). Most studies reported on hospitalized patients. The pooled prevalence of elevated liver abnormalities was: AST 15.0% (13.6 to 16.5) and ALT 15.0% (13.6 to 16.4). When analyzed comparing data from China to studies from countries other than China, diarrhea, nausea/vomiting, liver abnormalities were more prevalent outside of China with diarrhea reported in 18.3% (16.6 to 20.1). Isolated GI symptoms were rarely reported. We also summarized of the Gl and liver adverse effects of the most commonly utilized medications for COVID19ConclusionsGI symptoms are associated with COVID-19 in less than 10% of patients. In studies outside of China, estimates are higher. Further studies are needed with standardized GI symptoms questionnaires and LFT checks on admission to better quantify and qualify the association of these symptoms with COVID-19. Based on findings from our meta-anlaysis, we make several Best Practice Statements for the consultative management of COVID-19.
Suman2020-Sustainability_of_Coronavirus_on_different_surfaces	COVID-19 is the name of the disease supposedly manifested in December 2019 from Wuhan, because of virus named as SARS-CoV-2. Now this disease has spread to almost all other parts of the world. COVID-19 pandemic has various reasons for its dramatic worldwide increase. Here, we have studied Coronavirus sustainability on various surfaces. Various disinfectants and their roles are discussed from the available literature. The infection capabilities of SARS-CoV-1 and SARS-CoV-2 for different materials are discussed and finally studies infection decay for SARS-CoV-1 and SARS-CoV-2.
Sun2020-A_Mouse_Model_of_SARS-CoV-2_Infection_and_Pathogenesis	Since December 2019, a novel coronavirus SARS-CoV-2 has emerged and rapidly spread throughout the world, resulting in a global public health emergency. The lack of vaccine and antivirals has brought an urgent need for an animal model. Human angiotensin-converting enzyme II (ACE2) has been identified as a functional receptor for SARS-CoV-2. In this study, we generated a mouse model expressing human ACE2 (hACE2) by using CRISPR/Cas9 knockin technology. In comparison with wild-type C57BL/6 mice, both young and aged hACE2 mice sustained high viral loads in lung, trachea, and brain upon intranasal infection. Although fatalities were not observed, interstitial pneumonia and elevated cytokines were seen in SARS-CoV-2 infected-aged hACE2 mice. Interestingly, intragastric inoculation of SARS-CoV-2 was seen to cause productive infection and lead to pulmonary pathological changes in hACE2 mice. Overall, this animal model described here provides a useful tool for studying SARS-CoV-2 transmission and pathogenesis and evaluating COVID-19 vaccines and therapeutics.The COVID-19 pandemic has brought an urgent need for small animal models. Here, Sun et al. established an ACE2 humanized mouse by CRISPR/Cas9 knockin technology. These hACE2 mice are susceptible to SARS-CoV-2 infection upon intranasal inoculation, and the resulting pulmonary infection and pathological changes resemble those observed in COVID-19 patients.
Sun2020-A_Qualitative_Study_on_the_Psychological_Experience_of_Caregivers_of_COVID-19_Patients	BackgroundThe coronavirus disease 2019 (COVID-19) is spreading rapidly, bringing pressure and challenges to nursing staff.ObjectiveTo explore the psychology of nurses caring for COVID-19 patients.MethodUsing a phenomenological approach, we enrolled 20 nurses who provided care for COVID-19 patients in the First Affiliated Hospital of Henan University of Science and Technology from 20 January to 10 February 2020. The interviews were conducted face-to-face or by telephone and were analysed by Colaizzi's 7-step method.ResultsThe psychological experience of nurses caring for COVID-19 patients can be summarized into four themes. Firstly, negative emotions present in early stage consisting of fatigue, discomfort, and helplessness was caused by high-intensity work, fear and anxiety, and concern for patients and family members. Secondly, self-coping styles included psychological and life adjustment, altruistic acts, team support, and rational cognition. Thirdly, we found growth under pressure, which included increased affection and gratefulness, development of professional responsibility, and self-reflection. Finally, we showed that positive emotions occurred simultaneously with negative emotions.ConclusionsDuring an epidemic outbreak, positive and negative emotions of the front-line nurses interweaved and coexisted. In the early stage, negative emotions were dominant and positive emotions appeared gradually. Self-coping styles and psychological growth played an important role in maintaining mental health of nurses.
Sun2020-COVID-19-Epidemiology_Evolution_and_Cross-Disciplinary_Perspectives	The recent outbreak of COVID-19 in Wuhan turned into a public health emergency of international concern. With no antiviral drugs nor vaccines, and the presence of carriers without obvious symptoms, traditional public health intervention measures are significantly less effective. Here, we report the epidemiological and virological characteristics of the COVID-19 outbreak. Originated in bats, 2019-nCoV/ severe acute respiratory syndrome coronavirus (SARS-CoV)-2 likely experienced adaptive evolution in intermediate hosts before transfer to humans at a concentrated source of transmission. Similarities of receptor sequence binding to 2019-nCoV between humans and animals suggest a low species barrier for transmission of the virus to farm animals. We propose, based on the One Health model, that veterinarians and animal specialists should be involved in a cross-disciplinary collaboration in the fight against this epidemic.
Sun2020-Characteristics_and_prognostic_factors_of_disease_severity_in_patients_with_COVID-19-The_Beijing_experience	COVID-19 has become one of the worst infectious disease outbreaks of recent times, with over 2.1 million cases and 120,000 deaths so far. Our study investigated the demographic, clinical, laboratory and imaging features of 63 patients with COVID-19 in Beijing. Patients were classified into four groups, mild, moderate, severe and critically ill. The mean age of our patients was 47 years of age (range 3–85) and there was a slight male predominance (58.7%). Thirty percent of our patients had severe or critically ill disease, but only 20% of severe and 33% of critically ill patients had been to Wuhan. Fever was the most common presentation (84.1%), but cough was present in only slightly over half of the patients. We found that lymphocyte and eosinophils count were significantly decreased in patients with severe disease (p = 0.001 and p = 0.000, respectively). Eosinopenia was a feature of higher levels of severity. Peripheral CD4+, CD8+ T lymphocytes, and B lymphocytes were significantly decreased in severe and critically ill patients, but there was only a non-statistically significant downward trend in NK cell numbers with severity. Of note is that liver function test including AST, ALT, GGT and LDH were elevated, and albumin was decreased. The inflammatory markers CRP, ESR and ferritin were elevated in patients with severe disease or worse. IL-6 levels were also higher, indicating that the presence of a hyperimmune inflammatory state portends higher morbidity and mortality. In a binary logistic regression model, C-reactive protein level (OR 1.073, [CI, 1.013–1.136]; p = 0.017), CD8 T lymphocyte counts (OR 0.989, [CI, 0.979–1.000]; p = 0.043), and D-dimer (OR 5.313, [CI, 0.325–86.816]; p = 0.241) were independent predictors of disease severity.
